mode: set
miniclaudecode-go/skills/loader.go:49.58,50.23 1 1
miniclaudecode-go/tools/git_tool.go:1149.3,1149.68 1 1
miniclaudecode-go/tools/git_tool.go:1151.12,1153.22 2 1
miniclaudecode-go/tools/git_tool.go:1153.22,1155.4 1 1
miniclaudecode-go/tools/git_tool.go:1156.3,1156.31 1 1
miniclaudecode-go/tools/git_tool.go:1158.10,1159.61 1 1
miniclaudecode-go/tools/git_tool.go:1162.2,1162.62 1 1
miniclaudecode-go/tools/git_tool.go:1162.62,1166.26 2 1
miniclaudecode-go/tools/git_tool.go:1166.26,1168.4 1 1
miniclaudecode-go/tools/git_tool.go:1169.3,1169.27 1 1
miniclaudecode-go/tools/git_tool.go:1169.27,1170.20 1 1
miniclaudecode-go/tools/git_tool.go:1170.20,1172.5 1 0
miniclaudecode-go/tools/git_tool.go:1176.2,1176.18 1 1
miniclaudecode-go/tools/git_tool.go:1183.107,1185.2 1 0
miniclaudecode-go/tools/git_tool.go:1187.119,1189.17 2 0
miniclaudecode-go/tools/git_tool.go:1189.17,1196.3 1 0
miniclaudecode-go/tools/git_tool.go:1197.2,1197.19 1 0
miniclaudecode-go/tools/git_tool.go:1197.19,1199.3 1 0
miniclaudecode-go/tools/git_tool.go:1200.2,1203.46 3 0
miniclaudecode-go/tools/git_tool.go:1203.46,1205.3 1 0
miniclaudecode-go/tools/git_tool.go:1207.2,1207.54 1 0
miniclaudecode-go/tools/git_tool.go:1210.73,1211.30 1 1
miniclaudecode-go/tools/git_tool.go:1211.30,1212.26 1 1
miniclaudecode-go/tools/git_tool.go:1213.22,1215.29 2 1
miniclaudecode-go/tools/git_tool.go:1215.29,1216.35 1 1
miniclaudecode-go/tools/git_tool.go:1216.35,1218.6 1 1
miniclaudecode-go/tools/git_tool.go:1220.4,1220.17 1 1
miniclaudecode-go/tools/git_tool.go:1221.17,1222.14 1 0
miniclaudecode-go/tools/git_tool.go:1225.2,1225.12 1 1
miniclaudecode-go/tools/git_tool.go:1378.43,1379.22 1 1
miniclaudecode-go/tools/git_tool.go:1379.22,1381.42 2 1
miniclaudecode-go/tools/git_tool.go:1381.42,1383.4 1 1
miniclaudecode-go/tools/git_tool.go:1385.2,1385.22 1 1
miniclaudecode-go/tools/git_tool.go:1385.22,1387.3 1 1
miniclaudecode-go/tools/git_tool.go:1388.2,1388.22 1 0
miniclaudecode-go/tools/git_tool.go:1388.22,1390.3 1 0
miniclaudecode-go/tools/git_tool.go:1391.2,1391.11 1 0
miniclaudecode-go/tools/git_tool.go:1395.46,1396.31 1 1
miniclaudecode-go/tools/git_tool.go:1396.31,1397.18 1 1
miniclaudecode-go/tools/git_tool.go:1397.18,1398.12 1 0
miniclaudecode-go/tools/git_tool.go:1400.3,1401.36 2 1
miniclaudecode-go/tools/git_tool.go:1401.36,1403.19 2 1
miniclaudecode-go/tools/git_tool.go:1403.19,1404.13 1 1
miniclaudecode-go/tools/git_tool.go:1406.4,1407.19 2 1
miniclaudecode-go/tools/git_tool.go:1407.19,1408.13 1 0
miniclaudecode-go/tools/git_tool.go:1411.3,1411.104 1 1
miniclaudecode-go/tools/git_tool.go:1411.104,1412.12 1 1
miniclaudecode-go/tools/git_tool.go:1414.3,1414.37 1 1
miniclaudecode-go/tools/git_tool.go:1414.37,1416.4 1 1
miniclaudecode-go/tools/git_tool.go:1417.3,1417.35 1 1
miniclaudecode-go/tools/git_tool.go:1417.35,1419.4 1 1
miniclaudecode-go/tools/git_tool.go:1420.3,1421.22 2 1
miniclaudecode-go/tools/git_tool.go:1421.22,1423.4 1 1
miniclaudecode-go/tools/git_tool.go:1425.2,1425.14 1 1
miniclaudecode-go/tools/git_tool.go:1433.60,1435.9 2 1
miniclaudecode-go/tools/git_tool.go:1435.9,1437.3 1 1
miniclaudecode-go/tools/git_tool.go:1439.2,1440.37 2 1
miniclaudecode-go/tools/git_tool.go:1440.37,1442.3 1 0
miniclaudecode-go/tools/git_tool.go:1444.2,1444.31 1 1
miniclaudecode-go/tools/git_tool.go:1444.31,1446.3 1 1
miniclaudecode-go/tools/git_tool.go:1448.2,1449.22 2 1
miniclaudecode-go/tools/git_tool.go:1449.22,1451.18 2 1
miniclaudecode-go/tools/git_tool.go:1451.18,1453.12 2 0
miniclaudecode-go/tools/git_tool.go:1456.3,1456.74 1 1
miniclaudecode-go/tools/git_tool.go:1456.74,1458.12 2 1
miniclaudecode-go/tools/git_tool.go:1461.3,1464.16 4 1
miniclaudecode-go/tools/git_tool.go:1464.16,1468.4 3 0
miniclaudecode-go/tools/git_tool.go:1468.9,1470.4 1 1
miniclaudecode-go/tools/git_tool.go:1472.3,1473.13 2 1
miniclaudecode-go/tools/git_tool.go:1473.13,1475.4 1 1
miniclaudecode-go/tools/git_tool.go:1477.3,1477.23 1 1
miniclaudecode-go/tools/git_tool.go:1478.19,1479.17 1 1
miniclaudecode-go/tools/git_tool.go:1479.17,1481.5 1 0
miniclaudecode-go/tools/git_tool.go:1482.4,1482.7 1 1
miniclaudecode-go/tools/git_tool.go:1483.21,1484.17 1 1
miniclaudecode-go/tools/git_tool.go:1484.17,1486.5 1 0
miniclaudecode-go/tools/git_tool.go:1486.10,1487.27 1 1
miniclaudecode-go/tools/git_tool.go:1487.27,1489.6 1 0
miniclaudecode-go/tools/git_tool.go:1490.5,1490.11 1 1
miniclaudecode-go/tools/git_tool.go:1492.21,1494.17 2 1
miniclaudecode-go/tools/git_tool.go:1494.17,1497.5 2 0
miniclaudecode-go/tools/git_tool.go:1497.10,1498.27 1 1
miniclaudecode-go/tools/git_tool.go:1498.27,1500.6 1 0
miniclaudecode-go/tools/git_tool.go:1501.5,1502.11 2 1
miniclaudecode-go/tools/git_tool.go:1504.4,1504.52 1 1
miniclaudecode-go/tools/git_tool.go:1504.52,1506.5 1 1
miniclaudecode-go/tools/git_tool.go:1510.2,1510.12 1 1
miniclaudecode-go/tools/git_tool.go:1515.55,1516.21 1 1
miniclaudecode-go/tools/git_tool.go:1516.21,1518.3 1 0
miniclaudecode-go/tools/git_tool.go:1520.2,1521.18 2 1
miniclaudecode-go/tools/git_tool.go:1521.18,1523.3 1 0
miniclaudecode-go/tools/git_tool.go:1525.2,1525.55 1 1
miniclaudecode-go/tools/git_tool.go:1525.55,1527.3 1 1
miniclaudecode-go/tools/git_tool.go:1529.2,1529.19 1 1
miniclaudecode-go/tools/git_tool.go:1533.106,1535.17 2 0
miniclaudecode-go/tools/git_tool.go:1535.17,1542.3 1 0
miniclaudecode-go/tools/git_tool.go:1543.2,1543.19 1 0
miniclaudecode-go/tools/git_tool.go:1543.19,1545.3 1 0
miniclaudecode-go/tools/git_tool.go:1546.2,1549.46 3 0
miniclaudecode-go/tools/git_tool.go:1549.46,1551.3 1 0
miniclaudecode-go/tools/git_tool.go:1552.2,1552.54 1 0
miniclaudecode-go/tools/git_tool.go:1560.46,1562.16 2 1
miniclaudecode-go/tools/git_tool.go:1562.16,1564.3 1 0
miniclaudecode-go/tools/git_tool.go:1566.2,1566.6 1 1
miniclaudecode-go/tools/git_tool.go:1566.6,1569.17 3 1
miniclaudecode-go/tools/git_tool.go:1569.17,1570.18 1 1
miniclaudecode-go/tools/git_tool.go:1570.18,1572.5 1 1
miniclaudecode-go/tools/git_tool.go:1574.4,1575.68 2 1
miniclaudecode-go/tools/git_tool.go:1575.68,1577.5 1 1
miniclaudecode-go/tools/git_tool.go:1580.3,1581.23 2 1
miniclaudecode-go/tools/git_tool.go:1581.23,1583.4 1 1
miniclaudecode-go/tools/git_tool.go:1584.3,1584.18 1 1
miniclaudecode-go/tools/git_tool.go:1589.44,1592.16 3 1
miniclaudecode-go/tools/git_tool.go:1592.16,1594.3 1 1
miniclaudecode-go/tools/git_tool.go:1595.2,1595.44 1 1
miniclaudecode-go/tools/git_tool.go:1599.34,1602.16 3 1
miniclaudecode-go/tools/git_tool.go:1602.16,1604.3 1 0
miniclaudecode-go/tools/git_tool.go:1605.2,1605.49 1 1
miniclaudecode-go/tools/git_tool.go:1609.33,1612.16 3 1
miniclaudecode-go/tools/git_tool.go:1612.16,1614.3 1 1
miniclaudecode-go/tools/git_tool.go:1615.2,1615.49 1 1
miniclaudecode-go/tools/git_tool.go:1619.58,1622.16 3 1
miniclaudecode-go/tools/git_tool.go:1622.16,1624.3 1 0
miniclaudecode-go/tools/git_tool.go:1626.2,1631.29 3 1
miniclaudecode-go/tools/git_tool.go:1631.29,1634.20 2 1
miniclaudecode-go/tools/git_tool.go:1634.20,1635.12 1 1
miniclaudecode-go/tools/git_tool.go:1637.3,1639.28 3 1
miniclaudecode-go/tools/git_tool.go:1641.2,1641.20 1 1
miniclaudecode-go/tools/git_tool.go:1645.45,1648.34 2 1
miniclaudecode-go/tools/git_tool.go:1648.34,1650.3 1 1
miniclaudecode-go/tools/git_tool.go:1653.2,1654.34 2 1
miniclaudecode-go/tools/git_tool.go:1654.34,1656.3 1 1
miniclaudecode-go/tools/git_tool.go:1658.2,1658.14 1 1
miniclaudecode-go/tools/git_tool.go:1662.51,1666.16 3 1
miniclaudecode-go/tools/git_tool.go:1666.16,1668.3 1 0
miniclaudecode-go/tools/git_tool.go:1671.2,1673.16 3 1
miniclaudecode-go/tools/git_tool.go:1673.16,1675.3 1 0
miniclaudecode-go/tools/git_tool.go:1678.2,1678.20 1 1
miniclaudecode-go/tools/git_tool.go:1682.55,1685.16 3 1
miniclaudecode-go/tools/git_tool.go:1685.16,1687.3 1 1
miniclaudecode-go/tools/git_tool.go:1688.2,1688.44 1 1
miniclaudecode-go/tools/git_tool.go:1695.31,1698.34 2 1
miniclaudecode-go/tools/git_tool.go:1698.34,1700.3 1 1
miniclaudecode-go/tools/git_tool.go:1703.2,1704.34 2 1
miniclaudecode-go/tools/git_tool.go:1704.34,1706.3 1 1
miniclaudecode-go/tools/git_tool.go:1708.2,1708.14 1 1
miniclaudecode-go/tools/git_tool.go:1717.44,1719.30 2 1
miniclaudecode-go/tools/git_tool.go:1719.30,1721.3 1 1
miniclaudecode-go/tools/git_tool.go:1723.2,1728.16 5 1
miniclaudecode-go/tools/git_tool.go:1728.16,1730.3 1 0
miniclaudecode-go/tools/git_tool.go:1730.8,1730.25 1 1
miniclaudecode-go/tools/git_tool.go:1730.25,1732.3 1 0
miniclaudecode-go/tools/git_tool.go:1732.8,1734.3 1 1
miniclaudecode-go/tools/git_tool.go:1736.2,1737.16 2 1
miniclaudecode-go/tools/git_tool.go:1737.16,1739.3 1 0
miniclaudecode-go/tools/git_tool.go:1739.8,1741.3 1 1
miniclaudecode-go/tools/git_tool.go:1743.2,1744.16 2 1
miniclaudecode-go/tools/git_tool.go:1744.16,1746.3 1 0
miniclaudecode-go/tools/git_tool.go:1746.8,1747.23 1 1
miniclaudecode-go/tools/git_tool.go:1747.23,1749.4 1 1
miniclaudecode-go/tools/git_tool.go:1749.9,1751.4 1 0
miniclaudecode-go/tools/git_tool.go:1754.2,1758.10 4 1
miniclaudecode-go/tools/git_tool.go:1758.10,1760.3 1 0
miniclaudecode-go/tools/git_tool.go:1763.2,1763.11 1 1
miniclaudecode-go/tools/git_tool.go:1763.11,1765.36 2 1
miniclaudecode-go/tools/git_tool.go:1765.36,1767.4 1 1
miniclaudecode-go/tools/git_tool.go:1770.2,1770.81 1 1
miniclaudecode-go/tools/git_tool.go:1776.29,1778.16 2 1
miniclaudecode-go/tools/git_tool.go:1778.16,1780.3 1 0
miniclaudecode-go/tools/git_tool.go:1781.2,1782.30 2 1
miniclaudecode-go/tools/git_tool.go:1782.30,1784.3 1 1
miniclaudecode-go/tools/git_tool.go:1786.2,1788.18 3 1
miniclaudecode-go/tools/git_tool.go:1788.18,1790.3 1 1
miniclaudecode-go/tools/git_tool.go:1791.2,1792.16 2 1
miniclaudecode-go/tools/git_tool.go:1792.16,1794.23 2 1
miniclaudecode-go/tools/git_tool.go:1794.23,1796.4 1 1
miniclaudecode-go/tools/git_tool.go:1797.3,1797.19 1 1
miniclaudecode-go/tools/git_tool.go:1797.19,1799.4 1 1
miniclaudecode-go/tools/git_tool.go:1801.2,1804.20 3 1
miniclaudecode-go/tools/glob_tool.go:18.39,18.56 1 1
miniclaudecode-go/tools/glob_tool.go:19.39,25.2 1 1
miniclaudecode-go/tools/glob_tool.go:27.47,56.2 1 1
miniclaudecode-go/tools/glob_tool.go:58.75,58.115 1 0
miniclaudecode-go/tools/glob_tool.go:60.60,65.18 3 1
miniclaudecode-go/tools/glob_tool.go:65.18,67.3 1 1
miniclaudecode-go/tools/glob_tool.go:68.2,68.18 1 1
miniclaudecode-go/tools/glob_tool.go:68.18,70.3 1 0
miniclaudecode-go/tools/glob_tool.go:71.2,74.40 3 1
miniclaudecode-go/tools/glob_tool.go:74.40,75.25 1 0
miniclaudecode-go/tools/glob_tool.go:76.16,77.22 1 0
miniclaudecode-go/tools/glob_tool.go:78.12,79.17 1 0
miniclaudecode-go/tools/glob_tool.go:82.2,82.20 1 1
miniclaudecode-go/tools/glob_tool.go:82.20,84.3 1 0
miniclaudecode-go/tools/glob_tool.go:87.2,88.38 2 1
miniclaudecode-go/tools/glob_tool.go:88.38,89.25 1 0
miniclaudecode-go/tools/glob_tool.go:90.14,91.27 1 0
miniclaudecode-go/tools/glob_tool.go:91.27,92.35 1 0
miniclaudecode-go/tools/glob_tool.go:92.35,94.6 1 0
miniclaudecode-go/tools/glob_tool.go:96.17,97.16 1 0
miniclaudecode-go/tools/glob_tool.go:102.2,103.22 2 1
miniclaudecode-go/tools/glob_tool.go:103.22,105.3 1 1
miniclaudecode-go/tools/glob_tool.go:108.2,108.20 1 1
miniclaudecode-go/tools/glob_tool.go:108.20,110.3 1 0
miniclaudecode-go/tools/glob_tool.go:112.2,113.33 2 1
miniclaudecode-go/tools/glob_tool.go:113.33,115.3 1 1
miniclaudecode-go/tools/glob_tool.go:118.2,119.55 2 1
miniclaudecode-go/tools/glob_tool.go:119.55,122.3 2 1
miniclaudecode-go/tools/glob_tool.go:124.2,125.80 2 1
miniclaudecode-go/tools/glob_tool.go:125.80,126.17 1 1
miniclaudecode-go/tools/glob_tool.go:126.17,128.4 1 0
miniclaudecode-go/tools/glob_tool.go:129.3,130.16 2 1
miniclaudecode-go/tools/glob_tool.go:130.16,131.30 1 1
miniclaudecode-go/tools/glob_tool.go:131.30,133.5 1 0
miniclaudecode-go/tools/glob_tool.go:134.4,134.34 1 1
miniclaudecode-go/tools/glob_tool.go:134.34,135.62 1 0
miniclaudecode-go/tools/glob_tool.go:135.62,137.6 1 0
miniclaudecode-go/tools/glob_tool.go:140.4,140.50 1 1
miniclaudecode-go/tools/glob_tool.go:140.50,142.16 2 1
miniclaudecode-go/tools/glob_tool.go:142.16,144.6 1 1
miniclaudecode-go/tools/glob_tool.go:146.4,146.14 1 1
miniclaudecode-go/tools/glob_tool.go:148.3,148.33 1 1
miniclaudecode-go/tools/glob_tool.go:148.33,149.56 1 0
miniclaudecode-go/tools/glob_tool.go:149.56,151.5 1 0
miniclaudecode-go/tools/glob_tool.go:152.4,152.61 1 0
miniclaudecode-go/tools/glob_tool.go:152.61,154.5 1 0
miniclaudecode-go/tools/glob_tool.go:157.3,157.50 1 1
miniclaudecode-go/tools/glob_tool.go:157.50,159.4 1 1
miniclaudecode-go/tools/glob_tool.go:160.3,161.14 2 1
miniclaudecode-go/tools/glob_tool.go:161.14,163.4 1 1
miniclaudecode-go/tools/glob_tool.go:164.3,164.13 1 1
miniclaudecode-go/tools/glob_tool.go:166.2,166.16 1 1
miniclaudecode-go/tools/glob_tool.go:166.16,168.3 1 0
miniclaudecode-go/tools/glob_tool.go:170.2,170.23 1 1
miniclaudecode-go/tools/glob_tool.go:170.23,172.3 1 1
miniclaudecode-go/tools/glob_tool.go:175.2,180.28 3 1
miniclaudecode-go/tools/glob_tool.go:180.28,182.17 2 1
miniclaudecode-go/tools/glob_tool.go:182.17,184.4 1 1
miniclaudecode-go/tools/glob_tool.go:186.2,186.40 1 1
miniclaudecode-go/tools/glob_tool.go:186.40,186.88 1 1
miniclaudecode-go/tools/glob_tool.go:189.2,191.26 3 1
miniclaudecode-go/tools/glob_tool.go:191.26,192.56 1 1
miniclaudecode-go/tools/glob_tool.go:192.56,194.4 1 0
miniclaudecode-go/tools/glob_tool.go:194.9,196.4 1 1
miniclaudecode-go/tools/glob_tool.go:199.2,200.28 2 1
miniclaudecode-go/tools/glob_tool.go:200.28,203.3 2 0
miniclaudecode-go/tools/glob_tool.go:205.2,205.54 1 1
miniclaudecode-go/tools/grep_tool.go:18.32,18.49 1 1
miniclaudecode-go/tools/grep_tool.go:19.39,24.2 1 1
miniclaudecode-go/tools/grep_tool.go:26.47,118.2 1 1
miniclaudecode-go/tools/grep_tool.go:120.75,120.115 1 1
miniclaudecode-go/tools/grep_tool.go:122.60,124.19 2 1
miniclaudecode-go/tools/grep_tool.go:124.19,126.3 1 1
miniclaudecode-go/tools/grep_tool.go:128.2,129.19 2 0
miniclaudecode-go/tools/grep_tool.go:129.19,131.3 1 0
miniclaudecode-go/tools/grep_tool.go:132.2,139.22 5 0
miniclaudecode-go/tools/grep_tool.go:139.22,140.48 1 0
miniclaudecode-go/tools/grep_tool.go:140.48,142.4 1 0
miniclaudecode-go/tools/grep_tool.go:144.2,144.22 1 0
miniclaudecode-go/tools/grep_tool.go:144.22,145.53 1 0
miniclaudecode-go/tools/grep_tool.go:145.53,147.4 1 0
miniclaudecode-go/tools/grep_tool.go:149.2,154.36 5 0
miniclaudecode-go/tools/grep_tool.go:154.36,156.3 1 0
miniclaudecode-go/tools/grep_tool.go:157.2,158.22 2 0
miniclaudecode-go/tools/grep_tool.go:158.22,160.3 1 0
miniclaudecode-go/tools/grep_tool.go:161.2,162.40 2 0
miniclaudecode-go/tools/grep_tool.go:162.40,163.25 1 0
miniclaudecode-go/tools/grep_tool.go:164.16,165.22 1 0
miniclaudecode-go/tools/grep_tool.go:166.12,167.17 1 0
miniclaudecode-go/tools/grep_tool.go:170.2,170.19 1 0
miniclaudecode-go/tools/grep_tool.go:170.19,172.3 1 0
miniclaudecode-go/tools/grep_tool.go:175.2,175.20 1 0
miniclaudecode-go/tools/grep_tool.go:175.20,177.3 1 0
miniclaudecode-go/tools/grep_tool.go:180.2,181.39 2 0
miniclaudecode-go/tools/grep_tool.go:181.39,182.25 1 0
miniclaudecode-go/tools/grep_tool.go:183.16,184.21 1 0
miniclaudecode-go/tools/grep_tool.go:185.12,186.16 1 0
miniclaudecode-go/tools/grep_tool.go:191.2,195.35 3 0
miniclaudecode-go/tools/grep_tool.go:195.35,196.24 1 0
miniclaudecode-go/tools/grep_tool.go:197.16,198.19 1 0
miniclaudecode-go/tools/grep_tool.go:199.12,200.14 1 0
miniclaudecode-go/tools/grep_tool.go:206.2,207.20 2 0
miniclaudecode-go/tools/grep_tool.go:207.20,209.3 1 0
miniclaudecode-go/tools/grep_tool.go:210.2,211.19 2 0
miniclaudecode-go/tools/grep_tool.go:211.19,213.3 1 0
miniclaudecode-go/tools/grep_tool.go:214.2,215.22 2 0
miniclaudecode-go/tools/grep_tool.go:215.22,217.3 1 0
miniclaudecode-go/tools/grep_tool.go:218.2,218.21 1 0
miniclaudecode-go/tools/grep_tool.go:218.21,219.21 1 0
miniclaudecode-go/tools/grep_tool.go:219.21,221.4 1 0
miniclaudecode-go/tools/grep_tool.go:222.3,222.20 1 0
miniclaudecode-go/tools/grep_tool.go:222.20,224.4 1 0
miniclaudecode-go/tools/grep_tool.go:227.2,227.47 1 0
miniclaudecode-go/tools/grep_tool.go:227.47,229.3 1 0
miniclaudecode-go/tools/grep_tool.go:230.2,230.158 1 0
miniclaudecode-go/tools/grep_tool.go:233.59,234.30 1 1
miniclaudecode-go/tools/grep_tool.go:234.30,235.26 1 1
miniclaudecode-go/tools/grep_tool.go:236.16,237.19 1 1
miniclaudecode-go/tools/grep_tool.go:238.12,239.14 1 1
miniclaudecode-go/tools/grep_tool.go:242.2,242.10 1 1
miniclaudecode-go/tools/grep_tool.go:247.46,251.25 4 1
miniclaudecode-go/tools/grep_tool.go:251.25,252.12 1 1
miniclaudecode-go/tools/grep_tool.go:253.12,255.24 2 1
miniclaudecode-go/tools/grep_tool.go:256.12,258.24 2 1
miniclaudecode-go/tools/grep_tool.go:259.17,260.37 1 1
miniclaudecode-go/tools/grep_tool.go:260.37,263.5 2 1
miniclaudecode-go/tools/grep_tool.go:264.11,265.24 1 1
miniclaudecode-go/tools/grep_tool.go:268.2,268.23 1 1
miniclaudecode-go/tools/grep_tool.go:268.23,270.3 1 1
miniclaudecode-go/tools/grep_tool.go:271.2,271.14 1 1
miniclaudecode-go/tools/grep_tool.go:290.235,295.30 3 0
miniclaudecode-go/tools/grep_tool.go:295.30,297.3 1 0
miniclaudecode-go/tools/grep_tool.go:301.2,301.20 1 0
miniclaudecode-go/tools/grep_tool.go:302.28,303.46 1 0
miniclaudecode-go/tools/grep_tool.go:304.15,305.33 1 0
miniclaudecode-go/tools/grep_tool.go:308.2,308.21 1 0
miniclaudecode-go/tools/grep_tool.go:308.21,310.3 1 0
miniclaudecode-go/tools/grep_tool.go:311.2,311.18 1 0
miniclaudecode-go/tools/grep_tool.go:311.18,313.3 1 0
miniclaudecode-go/tools/grep_tool.go:314.2,314.15 1 0
miniclaudecode-go/tools/grep_tool.go:314.15,316.3 1 0
miniclaudecode-go/tools/grep_tool.go:317.2,317.19 1 0
miniclaudecode-go/tools/grep_tool.go:317.19,319.3 1 0
miniclaudecode-go/tools/grep_tool.go:320.2,320.18 1 0
miniclaudecode-go/tools/grep_tool.go:320.18,322.3 1 0
miniclaudecode-go/tools/grep_tool.go:325.2,325.48 1 0
miniclaudecode-go/tools/grep_tool.go:325.48,327.3 1 0
miniclaudecode-go/tools/grep_tool.go:330.2,330.18 1 0
miniclaudecode-go/tools/grep_tool.go:330.18,332.3 1 0
miniclaudecode-go/tools/grep_tool.go:334.2,334.23 1 0
miniclaudecode-go/tools/grep_tool.go:334.23,336.3 1 0
miniclaudecode-go/tools/grep_tool.go:342.2,342.22 1 0
miniclaudecode-go/tools/grep_tool.go:342.22,343.59 1 0
miniclaudecode-go/tools/grep_tool.go:343.59,344.27 1 0
miniclaudecode-go/tools/grep_tool.go:344.27,346.38 2 0
miniclaudecode-go/tools/grep_tool.go:346.38,348.6 1 0
miniclaudecode-go/tools/grep_tool.go:349.5,349.54 1 0
miniclaudecode-go/tools/grep_tool.go:351.4,351.43 1 0
miniclaudecode-go/tools/grep_tool.go:354.2,354.19 1 0
miniclaudecode-go/tools/grep_tool.go:354.19,357.48 1 0
miniclaudecode-go/tools/grep_tool.go:357.48,359.4 1 0
miniclaudecode-go/tools/grep_tool.go:363.2,363.37 1 0
miniclaudecode-go/tools/grep_tool.go:363.37,365.3 1 0
miniclaudecode-go/tools/grep_tool.go:365.8,367.3 1 0
miniclaudecode-go/tools/grep_tool.go:368.2,373.18 5 0
miniclaudecode-go/tools/grep_tool.go:373.18,375.17 1 0
miniclaudecode-go/tools/grep_tool.go:375.17,376.75 1 0
miniclaudecode-go/tools/grep_tool.go:376.75,378.5 1 0
miniclaudecode-go/tools/grep_tool.go:379.4,379.86 1 0
miniclaudecode-go/tools/grep_tool.go:381.3,381.49 1 0
miniclaudecode-go/tools/grep_tool.go:384.2,387.39 2 0
miniclaudecode-go/tools/grep_tool.go:387.39,389.3 1 0
miniclaudecode-go/tools/grep_tool.go:391.2,391.45 1 0
miniclaudecode-go/tools/grep_tool.go:391.45,394.3 2 0
miniclaudecode-go/tools/grep_tool.go:395.2,395.54 1 0
miniclaudecode-go/tools/grep_tool.go:398.190,400.18 2 0
miniclaudecode-go/tools/grep_tool.go:400.18,402.3 1 0
miniclaudecode-go/tools/grep_tool.go:403.2,403.21 1 0
miniclaudecode-go/tools/grep_tool.go:403.21,405.3 1 0
miniclaudecode-go/tools/grep_tool.go:407.2,408.16 2 0
miniclaudecode-go/tools/grep_tool.go:408.16,410.3 1 0
miniclaudecode-go/tools/grep_tool.go:412.2,413.22 2 0
miniclaudecode-go/tools/grep_tool.go:413.22,414.59 1 0
miniclaudecode-go/tools/grep_tool.go:414.59,416.4 1 0
miniclaudecode-go/tools/grep_tool.go:419.2,421.16 3 0
miniclaudecode-go/tools/grep_tool.go:421.16,423.3 1 0
miniclaudecode-go/tools/grep_tool.go:425.2,425.29 1 0
miniclaudecode-go/tools/grep_tool.go:425.29,427.3 1 0
miniclaudecode-go/tools/grep_tool.go:427.8,429.77 2 0
miniclaudecode-go/tools/grep_tool.go:429.77,430.31 1 0
miniclaudecode-go/tools/grep_tool.go:430.31,432.21 1 0
miniclaudecode-go/tools/grep_tool.go:432.21,434.30 2 0
miniclaudecode-go/tools/grep_tool.go:434.30,436.7 1 0
miniclaudecode-go/tools/grep_tool.go:438.5,438.31 1 0
miniclaudecode-go/tools/grep_tool.go:438.31,440.6 1 0
miniclaudecode-go/tools/grep_tool.go:441.5,441.15 1 0
miniclaudecode-go/tools/grep_tool.go:443.4,443.21 1 0
miniclaudecode-go/tools/grep_tool.go:443.21,445.17 2 0
miniclaudecode-go/tools/grep_tool.go:445.17,447.6 1 0
miniclaudecode-go/tools/grep_tool.go:449.4,449.28 1 0
miniclaudecode-go/tools/grep_tool.go:449.28,452.35 3 0
miniclaudecode-go/tools/grep_tool.go:452.35,453.18 1 0
miniclaudecode-go/tools/grep_tool.go:453.18,455.12 2 0
miniclaudecode-go/tools/grep_tool.go:458.5,458.17 1 0
miniclaudecode-go/tools/grep_tool.go:458.17,460.6 1 0
miniclaudecode-go/tools/grep_tool.go:462.4,463.71 2 0
miniclaudecode-go/tools/grep_tool.go:463.71,465.5 1 0
miniclaudecode-go/tools/grep_tool.go:466.4,467.14 2 0
miniclaudecode-go/tools/grep_tool.go:471.2,473.20 2 0
miniclaudecode-go/tools/grep_tool.go:474.28,475.72 1 0
miniclaudecode-go/tools/grep_tool.go:476.15,477.68 1 0
miniclaudecode-go/tools/grep_tool.go:478.10,479.94 1 0
miniclaudecode-go/tools/grep_tool.go:484.39,485.33 1 1
miniclaudecode-go/tools/grep_tool.go:485.33,487.3 1 1
miniclaudecode-go/tools/grep_tool.go:488.2,488.38 1 1
miniclaudecode-go/tools/grep_tool.go:491.139,495.27 4 0
miniclaudecode-go/tools/grep_tool.go:495.27,497.17 2 0
miniclaudecode-go/tools/grep_tool.go:497.17,498.12 1 0
miniclaudecode-go/tools/grep_tool.go:500.3,501.30 2 0
